2024-03-29 23:19:57,718,242cd366, 2024-03-25, 2024년 과학기술정보통신부  블록체인 해외 현지화 지원사업 모집 공고, 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/15333
2024-03-29 23:19:57,718,39e77973, 2024-03-22, 「2024년 블록체인 컨설팅 지원 」사업 수요기업 재공모(해외진출), 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/15331
2024-03-29 23:19:57,718,dde64434, 2024-02-20, 「2024년 블록체인 컨설팅 지원」사업 수요기업 공모, 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/15207
2024-03-29 23:19:57,718,33994072, 2024-02-08, 2024년 ICT이노베이션스퀘어 운영 디지털 신기술 교육 운영기관 모집 공고, 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/15169
2024-03-29 23:19:57,718,c97ad729, 2023-06-08, 「2023년 블록체인 전문 컨설팅 지원」 대상기업 모집 공고, 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/14877
2024-03-29 23:19:57,718,df32a1f2, 2021-03-22, 2021년 블록체인 기술검증(PoC) 지원사업 공고 마감연장(03.23. 23시까지) 안내, 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/11871
2024-03-29 23:19:57,718,0711af7e, 2020-05-19, 블록체인 융합 핀테크·콘텐츠·지식정보 분야, 스마트팩토리 스타트업 공모 (2020 K-Global 액셀러레이터 - 블록크래프터스), 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/11635
2024-03-29 23:19:57,718,603c23ad, 2020-05-19, 블록체인·IoT 기반 핀테크·바이오헬스케어 스타트업 공모 (2020 K-Global 액셀러레이터 - 요즈마그룹코리아), 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/11634
2024-03-29 23:19:57,718,83d7562f, 2020-05-19, AI∘클라우드∘테크핀∘블록체인 스타트업 공모 (2020 K-Global 액셀러레이터 - 케이액셀러레이터), 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/11633
2024-03-29 23:19:57,718,7210ae97, 2020-05-18, ICT 중소·벤처기업의 투자유치·업무협력 지원을 위한 ‘3차 언택트(온라인) IR’ 참가기업 모집 공고, 정보통신산업진흥원>알림마당>사업공고, https://www.nipa.kr/home/2-2/11629
2024-03-30 00:00:20,413,27e27048, 2023-07-14, [조달청 입찰공고] 2023년 블록체인 기술확산 및 해외진출 지원을 위한 행사운영 용역, 정보통신산업진흥원>알림마당>입찰공고, https://www.nipa.kr/home/2-3/14948
